id_str,created_at,retweet_count
1613035858508251136,Wed Jan 11 04:51:32 +0000 2023,0
1613035857027674117,Wed Jan 11 04:51:31 +0000 2023,0
1613035856218193920,Wed Jan 11 04:51:31 +0000 2023,7604
1613035855282831364,Wed Jan 11 04:51:31 +0000 2023,270
1613035853705617409,Wed Jan 11 04:51:30 +0000 2023,580
1613035853244420097,Wed Jan 11 04:51:30 +0000 2023,0
1613035853143572480,Wed Jan 11 04:51:30 +0000 2023,146
1613035849943220225,Wed Jan 11 04:51:30 +0000 2023,16
1613035845778558979,Wed Jan 11 04:51:29 +0000 2023,4418
1613035845476311040,Wed Jan 11 04:51:28 +0000 2023,4250
1613035844629319681,Wed Jan 11 04:51:28 +0000 2023,0
1613035843429572609,Wed Jan 11 04:51:28 +0000 2023,2461
1613035842477367296,Wed Jan 11 04:51:28 +0000 2023,4
1613035841949163520,Wed Jan 11 04:51:28 +0000 2023,2626
1613035841076752385,Wed Jan 11 04:51:27 +0000 2023,0
1613035840455806978,Wed Jan 11 04:51:27 +0000 2023,4418
1613035835573829634,Wed Jan 11 04:51:26 +0000 2023,7604
1613035835439583234,Wed Jan 11 04:51:26 +0000 2023,5239
1613035834835451904,Wed Jan 11 04:51:26 +0000 2023,2516
1613035834290352128,Wed Jan 11 04:51:26 +0000 2023,8974
1613035833371807746,Wed Jan 11 04:51:26 +0000 2023,0
1613035833338085376,Wed Jan 11 04:51:26 +0000 2023,0
1613035832847351808,Wed Jan 11 04:51:25 +0000 2023,118
1613035832377499654,Wed Jan 11 04:51:25 +0000 2023,231
1613035830099968000,Wed Jan 11 04:51:25 +0000 2023,892
